8;Universidad Interamericana de Puerto Rico;San Juan;Manuel Fernós;ND;17877511912;mfernos@inter.edu;Calle Federico Costa  San Juan  00918;0;0;0;0;ND;0;0;0;3850;0;0;0;0;0;0;0;0;USD;0;0;0;ND;inter.edu/i/;0;6;286;3449
8;Pontificia Universidad Católica de Puerto Rico;Ponce;Jorge Iván Vélez Arocho;ND;17878412000;jivelezarocho@pucpr.edu;2250 Boulevard Luisa A. Ferré Aguayo Ponce ;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.pucpr.edu/;0;8;522;5712
8;Universidad del Sagrado Corazón;San Juan;Gilberto Marxuach Torrós;ND;17877281515;gmarxuach@sagrado.edu;Cll Sagrado Corazón De Jesús  San Juan  00912;0;0;0;0;ND;0;0;0;5311;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.sagrado.edu/;0;10;618;6965
8;Escuela de Medicina de Ponce;Ponce;David Leniham;ND;17878402575;dlenihan@psm.edu;388 Zona Ind Reparada 2  Ponce  00716;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;psm.edu/;0;12;694;7816
8;"Universidad Politécnica de Puerto Rico";San Juan;Ernesto Vázquez Barquet;ND;17876228000;evazquez@pupr.edu;377 Ponce De Leon Avenue  San Juan  00918;0;0;0;0;ND;0;0;0;5921;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.pupr.edu/;0;13;724;8126
8;Universidad Central de Bayamón;Bayamón;Lillian Negrón Colón;ND;17877863030;lnegron@ucb.edu.pr;Ave. Zaya Verde Urb. La Milagrosa Bayamón  PR 00960;0;0;0;0;ND;0;0;0;3000;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.ucb.edu.pr/;0;16;883;9974
8;Universidad Central del Caribe;Bayamón;José Rodríguez Irizarry;ND;17877983001;gloria.sepulveda@uccaribe.edu;Ave. Laurel  Santa Juanita  Bayamon;0;0;0;0;ND;0;0;0;2400;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.uccaribe.edu/;0;17;915;10367
8;Caribbean University;Bayamón;Ana Cucurella Adorno ;ND;17877800070;acucurella@caribbean.edu;Carretera 167 Kilómetro 21.2. 00960 - 0493 .;0;0;0;0;ND;0;0;0;2245;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.caribbean.edu/;0;18;1023;11697
8;American University of Puerto Rico;Bayamón;Juan Carlos Nazario Torres;ND;17876202040;jcnazario@aupr.edu;Carr. 2 KM. 14 Hato Tejas Bayamón  P.R. 00960-2037;0;0;0;0;ND;0;0;0;2460;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.aupr.edu/;0;19;1113;12577
8;Columbia Centro Universitario;Caguas;Alex de Jorge;ND;17877434041;adejorge@ columbiaco.edu;183 Caguas;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.columbiacentral.edu/;0;22;1143;12793
8;National University College;Bayamón;Gloria Baquero Lleras;ND;17877805134;infobayamon@nuc.edu;Carretera #2  Km. 11.2;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.nuc.edu/;0;23;1183;13045
8;"Universidad Adventista de las Antillas";Mayagüez;Obed Jiménez ;ND;17878349595;ojimenez@uaa.edu;Km 2.2 Carr. 106  Mayagüez  00680 ;0;0;0;0;ND;0;0;0;4900;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.uaa.edu/;0;25;1204;13285
8;Escuela de Medicina San Juan Bautista;Caguas;Yocasta Brugal Mena;ND;17877433038;ybrugal@sanjuanbautista.edu;Autopista Luis A. Ferré  Caguas  00727;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.sanjuanbautista.edu/;0;27;1491;15195
8;ICPR Junior College;San Juan;Olga Rivera;ND;17877536335;icproc@icprjc.edu;470 Ave. Ponce de León Edificio Carlos M. Benítez;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.icprjc.edu/;0;28;1618;16105
8;Seminario Evangelico de Puerto Rico;San Juan;Doris García Rivera;ND;17877636700;drdgarcia@se-pr.edu;Cll Orocovis  San Juan  00925;0;0;0;0;ND;0;0;0;2320;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.se-pr.edu/;0;29;1632;16171
8;Huertas Junior College;Caguas;María del Mar López;ND;17877461400;admisiones@huertas.edu;Calle B  Caguas  00727;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.huertas.edu/;0;30;1681;16439
8;Colegio Universitario de San Juan;San Juan;Haydée Zayas Hernández;ND;17872502400;hzayas@sanjuanciudadpatria.com;Cll Jose Oliver  San Juan  00918;0;0;0;0;ND;0;0;0;3150;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.cunisanjuan.edu/;0;31;1700;16537
8;"Centro de Estudios Avanzados de Puerto Rico y el Caribe";San Juan;Miguel Rodriguez López;ND;17877238772;centro@prtc.net ;52 Cll Del Cristo  San Juan  00901;0;0;0;0;ND;0;0;0;4110;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.ceaprc.edu/;0;32;1714;16618
8;Centro de Estudios Multidisciplinarios;San Juan;Juan Pagani Soto;ND;17877654210;jpagani@cempr.edu;Calle 13 # 1206;0;0;0;0;ND;0;0;0;3200;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.cempr.edu/;0;33;2015;18135
8;Ponce Paramedical College;Ponce;María de los Angeles Pagán;ND;17878481589;mpagan@popac.edu;P.O. Box 800106 Coto Laurel  P.R. 00780-0106;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.popac.edu/;0;34;2043;18266
8;Atlantic College Colegio Universitario de Guaynabo;Guaynabo;Teresa de Dios;ND;17877200596;presidencia@atlanticu.edu;Calle Colton #9  Esq. Tapia PO Box 3918 ;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.atlanticu.edu/;0;35;2071;18390
8;EDIC College;Caguas;José Córdova;ND;17877448519;edic@coqui.net; Ave. Rafael Cordero Calle Génova Urb. Caguas Norte Caguas  PR 00726;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;ediccollege.edu/;0;36;2079;18405
8;Bayamon Community College;Bayamón;Tanus Saad;ND;17877804242;bcc@bccpr.com;17 Calle Maceo  Bayamón  PR 00961;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.bccpr.org/;0;37;2462;19902
