14;Universidad Centroamericana;Managua;José Alberto Idiáquez Guevara;ND;50522783923;asrector@ns.uca.edu.ni;Avenida Universitaria  Managua. 69 ;0;0;0;0;ND;0;0;0;7950;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.uca.edu.ni/;ND;5;477;5187
14;Universidad de Managua;Managua;ND;ND;50522652608;registro@udem.edu.ni;Reparto Belmonte  Hospital Vélez Paiz 1 c. Arriba. Managua;0;0;0;0;ND;0;0;0;3755;0;0;0;0;0;0;0;0;USD;0;0;0;ND;web.udem.edu.ni/;ND;7;992;11265
14;Universidad Politécnica de Nicaragua;Managua;Lydia Ruth Zamora;ND;50522897740;rpublicas@upoli.edu.ni;Costado Sur Colonia Rubén Darío. 3595 Managua;0;0;0;0;ND;0;0;0;12000;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.upoli.edu.ni/;ND;8;1026;11724
14;Universidad Americana Nicaragua;Managua;Ernesto Medina Sandino;ND;50522783800;ernesto.medina@uam.edu.ni;Costado Noroeste Camino de Oriente  Managua  Nicaragua;0;0;0;0;ND;0;0;0;4350;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.uam.edu.ni/;ND;9;1082;12267
14;Bluefields Indian and Caribbean University;Bluefields;Gustavo Adolfo Castro;ND;50525721116;bicu@bicu.edu.ni;barrio San Pedro  avenida universitaria  Bluefields;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.bicu.edu.ni/;ND;10;1195;13214
14;Universidad Católica Redemptoris Mater;Managua;Michelle Rivas de Molina;ND;50522489595;mmolina@unica.edu.ni;Km 9 5 Carretera Masaya 500 Vrs al sur oeste. Managua;0;0;0;0;ND;0;0;0;3220;0;0;0;0;0;0;0;0;USD;0;0;0;ND;unica.edu.ni/;ND;11;1330;14249
14;Universidad de Ciencias Comerciales;Managua;Gilberto Bergman Padilla ;ND;50522701730;gilberto.bergman@ucc.edu.ni;Costado Oeste Polideportivo España  Altamira  Managua;0;0;0;0;ND;0;0;0;5973;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.ucc.edu.ni/;ND;12;1383;14560
14;Universidad Thomas More;Managua;Irene Rojas Arana;ND;50522770114;rectoria@unithomasmore.edu.ni;Semáforos del Club Terraza 150 vrs. al Sur  Managua;0;0;0;0;ND;0;0;0;4820;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.unithomasmore.edu.ni/;ND;13;1511;15314
14;Universidad Iberoamericana de Ciencia y Tecnología;Managua;Alina Salomón Santos  ;ND;50522787231;rectoria@unicit.edu.ni;Avenida Bolívar  frente a la rotonda universitaria  Managua;0;0;0;0;ND;0;0;0;4570;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.unicit.edu.ni/;ND;14;1652;16289
14;Universidad Central de Nicaragua;Managua;Gilberto Cuadra Solórzano;ND;50522687144;rector@ucn.edu.ni;De los semáforos del Zumen 3 Cuadras abajo  1 cuadra al lago;0;0;0;0;ND;0;0;0;4600;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.ucn.edu.ni/;ND;15;1737;16715
14;Universidad del Valle Managua;Managua;Kathia Sehtman ;ND;50522788626;kathia@univalle.edu.ni;Costado Sur  Rotonda El Periodista  Managua;0;0;0;0;ND;0;0;0;3830;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.univalle.edu.ni/;ND;16;1999;18092
14;Universidad American College;Managua;Mauricio Herdocia;ND;50522512464;rector@americancollege.edu.ni;Plaza España  De la Rotonda el Gueguense 2c. al Oeste 1c al Norte;0;0;0;0;ND;0;0;0;3235;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.americancollege.edu.ni/;ND;17;2236;19043
14;Universidad Hispanoamericana Nicaragua;Managua;Leonardo Torres Céspedes;ND;50522684496;leonardo.torres@uhispam.edu.ni;Residencial Bolonia  Canal 2 de TV 2 c Abajo;0;0;0;0;ND;0;0;0;3675;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.uhispam.edu.ni/;ND;18;2399;19677
14;Universidad Nicaragüense de Ciencia y Tecnología;Managua;Fernando Robleto Lang;ND;50522400789;rector@ucyt.edu.ni;Semáforos de Rubenia 700 metros al lago;0;0;0;0;ND;0;0;0;2980;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.ucyt.edu.ni/;ND;19;2494;19999
14;Universidad Evangélica Nicaragüense;Managua;Benjamín Cortés;ND;50522673034;rector@uenicmlk.edu.ni;Campus Central de Managua: Frente Sede Central de la Policía  Plaza El Sol ;0;0;0;0;ND;0;0;0;2850;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.uenicmlk.edu.ni/;ND;20;2510;20042
14;Universidad Tecnológica La Salle;León;Hermano Benjamín Teodoro Rivas;ND;50523112032;rectoria@ulsa.edu.ni;Km. 4 Carretera a Poneloya - León;0;0;0;0;ND;0;0;0;0;0;0;0;0;0;0;0;0;USD;0;0;0;ND;www.ulsa.edu.ni/;ND;21;2549;20208
